txt_index,hf_index,match_method,match_score,txt_source_sha256,hf_source_sha256
577,529,exact,1.0,457a20d0327c1d2570479b248a8bc797e3c6a10d98c4b5a3e7193efd7d002e06,457a20d0327c1d2570479b248a8bc797e3c6a10d98c4b5a3e7193efd7d002e06
578,27,exact,1.0,d7308e2645bcebe98b77624141552991eb53528e1dab07be302146687e188375,d7308e2645bcebe98b77624141552991eb53528e1dab07be302146687e188375
579,501,exact,1.0,a54894f9a343801488cecd9789fedcea5d31ac45ce0d9d44d83c5fde01679c1d,a54894f9a343801488cecd9789fedcea5d31ac45ce0d9d44d83c5fde01679c1d
580,552,exact,1.0,415ff35ce346488b17d7cbbb4300209eacce864dab6041c878ccd597f8e8fc57,415ff35ce346488b17d7cbbb4300209eacce864dab6041c878ccd597f8e8fc57
581,109,exact,1.0,a00e6c9f6f3ba14f4e48471c6714e12c1cdebe749e77aaaff0d7a372de278bee,a00e6c9f6f3ba14f4e48471c6714e12c1cdebe749e77aaaff0d7a372de278bee
582,244,exact,1.0,4deae9cb8e38458585fd3f7838b78fc9cef85efd533cb32d1d5c3592fcb3daaf,4deae9cb8e38458585fd3f7838b78fc9cef85efd533cb32d1d5c3592fcb3daaf
583,435,exact,1.0,ee67fdb218a56ea657b7b2c470c6d9a81e63db690bdf67f64a15807f1aa83be3,ee67fdb218a56ea657b7b2c470c6d9a81e63db690bdf67f64a15807f1aa83be3
584,44,exact,1.0,d6b7d2f7fef945d45ae9d9803d7f95470688b091b8e6a30110b442bfea5b66d1,d6b7d2f7fef945d45ae9d9803d7f95470688b091b8e6a30110b442bfea5b66d1
585,175,exact,1.0,765c63a751d32574e946e4d7684ac344d1109f59da8d3f7c9a5ce5ed3221f7e1,765c63a751d32574e946e4d7684ac344d1109f59da8d3f7c9a5ce5ed3221f7e1
586,339,exact,1.0,cc9dfcbc38a947b731743145ec933b7dc1e447af3fc3338f990ec1fc5dfc7445,cc9dfcbc38a947b731743145ec933b7dc1e447af3fc3338f990ec1fc5dfc7445
587,12,exact,1.0,408e29344ca74eb69e72cd3dc375668a5646cf03430d092134b4b2b2f8ad3709,408e29344ca74eb69e72cd3dc375668a5646cf03430d092134b4b2b2f8ad3709
588,394,exact,1.0,f52b5bdf65d37824a538e10fb7f93bedc6a289ce0143cea0ffa09d12be18d94f,f52b5bdf65d37824a538e10fb7f93bedc6a289ce0143cea0ffa09d12be18d94f
589,334,exact,1.0,f3963609df6270aae73a9c30862a4264d9fd9f0d3adad8310f6e667c73f45b41,f3963609df6270aae73a9c30862a4264d9fd9f0d3adad8310f6e667c73f45b41
590,306,exact,1.0,8285149dfc16383a1fe0810ce1f25fd43783f08278eb4f4002c8be50128d9483,8285149dfc16383a1fe0810ce1f25fd43783f08278eb4f4002c8be50128d9483
591,528,exact,1.0,8686abf7fcffe0095cc2d58e846bba5c1dfc4de77be373ea0213ae430355bc2a,8686abf7fcffe0095cc2d58e846bba5c1dfc4de77be373ea0213ae430355bc2a
592,140,exact,1.0,6a45ad4f0ab0bcd8b66eb399115f7ac3da3e04c07d852936c99198666ef1f3c1,6a45ad4f0ab0bcd8b66eb399115f7ac3da3e04c07d852936c99198666ef1f3c1
593,224,exact,1.0,928dcd78d3c413ead240527c1a848855d590d691a9fbcf7b7653de5b3b6a9368,928dcd78d3c413ead240527c1a848855d590d691a9fbcf7b7653de5b3b6a9368
594,5,exact,1.0,4f983864de89e39b36c6c56c44886f5ccfea84489f144770731b5b4aebbd2058,4f983864de89e39b36c6c56c44886f5ccfea84489f144770731b5b4aebbd2058
595,213,exact,1.0,1f83bb6e5449ef503219d4a85be7cfb1bda44aea68212c4707712b326080756b,1f83bb6e5449ef503219d4a85be7cfb1bda44aea68212c4707712b326080756b
596,363,exact,1.0,4295ff1dae11d532da6d08c41ec3cdff75174343362d4c9e6a2ceec35d17e3e0,4295ff1dae11d532da6d08c41ec3cdff75174343362d4c9e6a2ceec35d17e3e0
597,388,exact,1.0,0d3c2192ccd52979dc5812d3d4f3db5916cdcdbaa8b75b0d3c223f1913e5d9e6,0d3c2192ccd52979dc5812d3d4f3db5916cdcdbaa8b75b0d3c223f1913e5d9e6
598,297,exact,1.0,1495ab550bd05f453c3d535a2ebcd85d103434dd7daa67134c0228c045045a5f,1495ab550bd05f453c3d535a2ebcd85d103434dd7daa67134c0228c045045a5f
599,493,exact,1.0,0630eed06207284f9b06868470bd2adfbcec3c8fc6f4f6221f4f20c769a3e45c,0630eed06207284f9b06868470bd2adfbcec3c8fc6f4f6221f4f20c769a3e45c
